Date,RR,Rain7,RH_avg,Tavg,FRI_v2,FRI_v3_Final,Risk_Class_v3_Final,Confidence_v3_Final
2025-04-22,0.0,14.500000000000014,80.0,28.4,32.32010061242344,36.67268153980752,Medium,1.0
2025-04-23,82.7,94.10000000000002,87.0,26.3,71.74767044649185,66.84060264587764,High,1.0
2025-04-24,0.0,82.80000000000003,75.0,28.2,50.41505791505792,46.969111969111964,Medium,1.0
2025-04-25,20.5,103.30000000000004,83.0,27.9,67.13718698322702,64.16728088825892,Medium,1.0
2025-04-26,17.5,120.80000000000004,86.0,26.2,67.97489959839358,60.19076305220884,Medium,1.0
2025-04-27,2.0,122.70000000000002,82.0,28.2,64.47044649184976,60.46931254429482,Medium,1.0
2025-04-28,0.0,122.70000000000002,87.0,27.3,67.51766871407197,60.33875698873928,Medium,1.0
2025-04-29,45.0,167.70000000000002,82.0,27.3,70.05035829592882,65.32413969603907,Medium,1.0
2025-04-30,,85.00000000000001,87.0,26.4,69.70667095667095,63.522787493375716,Medium,0.85
2025-05-01,3.5,88.50000000000001,85.0,27.9,66.61310240963854,62.58042168674699,Medium,1.0
2025-05-02,16.8,84.80000000000001,84.0,27.5,65.51582046332047,61.475990990991,Medium,1.0
2025-05-03,7.6,74.90000000000002,78.0,26.9,49.277436722436725,43.87848348348347,Medium,1.0
2025-05-04,2.1,75.00000000000001,87.0,26.7,60.997389532389526,54.279894894894895,Medium,1.0
2025-05-05,21.2,96.20000000000002,84.0,28.2,69.22536262697851,67.35375383888496,High,1.0
2025-05-06,0.0,51.20000000000002,80.0,29.0,48.05528743028743,48.77064564564564,Medium,1.0
2025-05-07,0.0,51.20000000000002,83.0,28.6,52.37473187473187,52.534534534534544,Medium,1.0
2025-05-08,,47.70000000000002,85.0,27.8,58.27005577005577,60.158982511923696,Medium,0.85
2025-05-09,17.0,47.90000000000001,80.0,28.2,49.48240025740026,51.20518018018018,Medium,1.0
2025-05-10,0.0,40.30000000000001,78.0,29.1,40.40282225780624,42.46947558046437,Medium,1.0
2025-05-11,0.0,38.20000000000001,75.0,28.8,36.19905448168058,38.10124289908117,Medium,1.0
2025-05-12,0.0,17.000000000000014,78.0,28.6,30.38091584378614,34.551363312872525,Medium,1.0
2025-05-13,0.0,17.000000000000014,73.0,29.8,28.02972536759566,33.86683950334871,Medium,1.0
2025-05-14,7.0,24.00000000000001,84.0,26.7,40.57482430388755,40.03793256827684,Medium,1.0
2025-05-15,2.7,26.700000000000014,83.0,26.9,39.52457788452983,38.625648963615326,Medium,1.0
2025-05-16,12.4,22.100000000000016,81.0,27.7,38.916160261542565,41.84939551641313,Medium,1.0
2025-05-17,0.0,22.100000000000016,78.0,29.1,33.11699359487589,37.369395516413135,Medium,1.0
2025-05-18,0.0,22.100000000000016,92.0,26.2,43.49199359487589,41.24439551641312,Medium,1.0
2025-05-19,44.0,66.10000000000002,85.0,27.2,62.95770055770056,61.26816816816816,Medium,1.0
2025-05-20,1.0,67.10000000000002,83.0,28.0,56.710006435006434,54.35450450450451,Medium,1.0
2025-05-21,4.7,64.80000000000001,86.0,28.3,62.71386958386958,62.08426426426426,Medium,1.0
2025-05-22,0.0,62.100000000000016,78.0,28.3,46.84014371514371,45.53115615615616,Medium,1.0
2025-05-23,,49.70000000000002,77.0,28.8,46.2998712998713,49.70853206147324,Medium,0.85
2025-05-24,0.0,49.70000000000002,74.0,29.4,40.89607464607464,42.31177606177605,Medium,1.0
2025-05-25,,49.70000000000002,79.0,28.2,49.54061204061203,52.15951245363009,Medium,0.85
2025-05-26,0.0,5.700000000000014,71.0,29.2,17.662792150981133,25.205224346956633,Low,1.0
2025-05-27,0.0,4.700000000000014,71.0,29.2,16.875390576177985,24.654043244594433,Low,1.0
2025-05-28,28.6,28.600000000000016,80.0,27.6,41.20407526020817,43.98085268214573,Medium,1.0
2025-05-29,0.0,28.600000000000016,81.0,27.1,36.76074192687484,35.64918601547906,Medium,1.0
2025-05-30,0.0,28.600000000000016,84.0,28.8,45.42740859354149,48.48251934881238,Medium,1.0
2025-05-31,35.8,64.4,96.0,24.5,65.7296138996139,60.18306306306307,Medium,1.0
2025-06-01,69.8,134.20000000000002,77.0,28.1,62.82913382943539,61.80774368060478,Medium,1.0
2025-06-02,0.0,134.20000000000002,74.0,28.7,54.43693541673697,50.5264897123508,Medium,1.0
2025-06-03,28.0,162.20000000000002,79.0,28.1,65.2408073470352,62.22731514292465,Medium,1.0
2025-06-04,1.0,134.60000000000002,83.0,27.6,64.39825773682968,58.11128041578078,Medium,1.0
2025-06-05,30.0,164.60000000000002,83.0,27.3,69.86727301362312,64.44597999842509,Medium,1.0
2025-06-06,36.6,201.2,86.0,26.4,74.88330498464447,66.83798015591779,High,1.0
2025-06-07,,165.4,79.0,28.8,68.63959104391421,67.58973610705799,High,0.85
2025-06-08,0.0,95.60000000000002,78.0,28.2,54.94492676588708,51.02394873612095,Medium,1.0
2025-06-09,0.0,95.60000000000002,78.0,29.1,56.19492676588708,53.52394873612096,Medium,1.0
2025-06-10,40.8,108.40000000000003,85.0,26.3,68.23922513583746,61.96479092841956,Medium,1.0
2025-06-11,0.0,107.40000000000003,76.0,27.4,50.73111774830414,44.10106813809862,Medium,1.0
2025-06-12,0.0,77.40000000000003,80.0,28.6,55.9295903045903,53.560435435435444,Medium,1.0
2025-06-13,0.0,40.800000000000026,80.0,28.7,43.79742683035317,45.24847655902499,Medium,1.0
2025-06-14,0.0,40.800000000000026,78.0,28.6,39.90853794146428,41.22069878124723,Medium,1.0
2025-06-15,0.0,40.800000000000026,80.0,28.6,43.65853794146428,44.97069878124723,Medium,1.0
2025-06-16,,40.800000000000026,88.0,26.3,53.95701746582451,51.94265216094444,Medium,0.85
2025-06-17,57.2,57.20000000000003,83.0,26.8,56.87101158301159,55.37344144144144,Medium,1.0
2025-06-18,0.2,57.400000000000034,79.0,28.1,46.83152831402832,45.56481981981984,Medium,1.0
2025-06-19,0.0,57.400000000000034,76.0,28.1,42.46581402831404,41.15910553410555,Medium,1.0
2025-06-20,0.0,57.400000000000034,75.0,28.4,42.52037752037752,41.80394680394681,Medium,1.0
2025-06-21,0.0,57.400000000000034,78.0,28.0,44.56402831402832,42.94481981981982,Medium,1.0
2025-06-22,0.0,57.400000000000034,73.0,28.4,41.44894894894895,40.73251823251823,Medium,1.0
2025-06-23,3.0,60.400000000000034,80.0,27.5,48.91677927927929,46.04549549549551,Medium,1.0
2025-06-24,0.0,3.2000000000000286,72.0,29.1,16.091113610798672,24.085208098987646,Low,1.0
2025-06-25,0.0,3.0000000000000284,74.0,28.6,16.31061742282217,23.65751156105489,Low,1.0
2025-06-26,0.0,3.0000000000000284,75.0,29.0,17.401887264092007,25.304336957880277,Low,1.0
2025-06-27,0.0,3.0000000000000284,76.0,29.3,18.354268216472963,26.6733845769279,Low,1.0
2025-06-28,0.0,3.0000000000000284,75.0,26.9,12.401887264092004,15.304336957880274,Low,1.0
2025-06-29,7.0,10.000000000000028,77.0,26.9,21.25179352580928,23.63403324584427,Low,1.0
2025-06-30,0.0,7.000000000000028,78.0,28.0,21.761811023622062,26.983267716535448,Low,1.0
2025-07-01,0.0,7.000000000000028,76.0,28.7,20.670541182352217,27.21144231971005,Low,1.0
2025-07-02,,7.000000000000028,81.0,27.5,28.693678915135624,34.68619731357112,Medium,0.85
2025-07-03,0.0,7.000000000000028,82.0,28.6,30.067366579177616,36.46937882764656,Medium,1.0
2025-07-04,0.0,7.000000000000028,88.0,26.3,31.595144356955394,32.274934383202115,Low,1.0
2025-07-05,3.7,10.700000000000028,91.0,25.8,37.44686351706037,37.57597112860893,Medium,1.0
2025-07-06,0.0,3.7000000000000286,81.0,26.9,21.524496937882777,24.261592300962388,Low,1.0
2025-07-07,0.0,3.7000000000000286,78.0,26.8,15.621719160105007,18.081036745406845,Low,1.0
2025-07-08,0.0,3.7000000000000286,76.0,27.9,16.440171541057385,22.12865579302588,Low,1.0
2025-07-09,0.0,3.7000000000000286,76.0,27.5,15.19017154105739,19.628655793025892,Low,1.0
2025-07-10,0.0,3.7000000000000286,68.0,29.1,14.341957255343102,22.217941507311604,Low,1.0
2025-07-11,0.0,3.7000000000000286,71.0,28.5,15.115766779152626,22.15841769778779,Low,1.0
2025-07-12,0.8,0.8000000000000285,82.0,27.6,23.07492125984255,28.6709448818898,Low,1.0
2025-07-13,,0.8000000000000285,81.0,27.9,24.65824584426949,33.60699397869386,Medium,0.85
2025-07-14,0.0,0.8000000000000285,82.0,26.5,19.62992125984254,21.94094488188978,Low,1.0
2025-07-15,13.5,14.30000000000003,76.0,27.5,26.669961567304096,30.171175478065255,Low,1.0
2025-07-16,0.0,14.30000000000003,73.0,28.7,24.811429821272345,29.627921509811276,Low,1.0
2025-07-17,0.0,14.30000000000003,67.0,28.5,21.31936632920885,25.858080239970008,Low,1.0
2025-07-18,0.0,14.30000000000003,69.0,29.0,23.085239345081877,28.31839770028747,Low,1.0
2025-07-19,0.0,13.500000000000028,67.0,28.9,21.24500062492189,26.528246469191355,Low,1.0
2025-07-20,0.0,13.500000000000028,67.0,28.4,20.550556180477443,25.139357580302466,Low,1.0
2025-07-21,0.0,13.500000000000028,70.0,29.3,23.407699037620304,29.24650043744533,Low,1.0
2025-07-22,0.0,0.0,77.0,28.7,15.694444444444445,23.888888888888886,Low,1.0
2025-07-23,0.0,0.0,79.0,27.6,16.87500000000001,22.500000000000018,Low,1.0
2025-07-24,,0.0,76.0,28.9,17.15167548500882,28.127917833800186,Low,0.85
2025-07-25,0.0,0.0,83.0,27.3,22.722222222222225,27.444444444444457,Low,1.0
2025-07-26,2.7,2.7000000000000286,84.0,27.0,26.594873140857413,30.385966754155746,Low,1.0
2025-07-27,0.0,2.7000000000000286,79.0,28.0,20.250984251968525,26.48818897637797,Low,1.0
2025-07-28,9.6,12.30000000000003,81.0,28.0,34.17337270341208,39.44952755905513,Medium,1.0
2025-07-29,0.2,12.500000000000028,78.0,29.2,28.186408573928265,34.16254155730534,Medium,1.0
2025-07-30,35.6,48.10000000000003,87.0,26.7,57.06230587730588,55.301336336336334,Medium,1.0
2025-07-31,0.3,48.40000000000003,80.0,27.5,43.97577541827543,41.72279279279281,Medium,1.0
2025-08-01,0.0,48.40000000000003,82.0,27.2,46.36271986271986,43.18168168168168,Medium,1.0
2025-08-02,50.0,95.70000000000002,76.0,28.2,59.54011845702136,59.117368634200666,Medium,1.0
2025-08-03,0.0,95.70000000000002,70.0,29.2,50.714721631624535,48.18086069769274,Medium,1.0
2025-08-04,0.0,86.10000000000002,83.0,27.8,61.758858965272864,56.75620127569101,Medium,1.0
2025-08-05,32.5,118.40000000000003,78.0,26.6,56.819267265139,50.39709819670841,Medium,1.0
2025-08-06,0.0,82.80000000000004,72.0,28.9,49.78013728013728,47.30641355641355,Medium,1.0
2025-08-07,0.0,82.50000000000003,76.0,28.5,51.270913770913765,48.27059202059202,Medium,1.0
2025-08-08,10.5,93.00000000000004,82.0,27.5,62.46220470115757,57.766459957476975,Medium,1.0
2025-08-09,1.2,44.20000000000003,78.0,27.6,39.31907125700562,38.03234987990394,Medium,1.0
2025-08-10,0.0,44.20000000000003,87.0,25.9,48.96407125700561,43.81234987990392,Medium,1.0
2025-08-11,6.6,50.800000000000026,86.0,25.9,52.90380952380952,48.15333333333333,Medium,1.0
2025-08-12,,18.300000000000026,76.0,26.5,25.483402595091945,25.16921099905134,Low,0.85
2025-08-13,8.2,26.50000000000003,85.0,26.0,42.263402722177744,40.53404857219109,Medium,1.0
2025-08-14,7.3,33.800000000000026,78.0,27.1,35.52407392580732,34.94135174806514,Medium,1.0
2025-08-15,0.0,23.30000000000003,82.0,25.9,33.97237790232186,31.3306645316253,Low,1.0
2025-08-16,0.0,22.10000000000003,81.0,26.7,33.04754915043146,31.605506627524242,Low,1.0
2025-08-17,0.0,22.10000000000003,81.0,27.2,34.43643803932034,34.38328440530202,Medium,1.0
2025-08-18,0.0,15.500000000000028,77.0,28.0,26.579724409448826,29.79330708661418,Low,1.0
2025-08-19,0.0,15.500000000000028,85.0,26.3,35.53805774278216,34.20997375328085,Medium,1.0
2025-08-20,1.8,9.100000000000028,76.0,27.3,19.571862267216613,22.50447819022624,Low,1.0
2025-08-21,0.0,1.8000000000000285,77.0,27.6,14.542322834645695,19.742125984252002,Low,1.0
2025-08-22,0.0,1.8000000000000285,74.0,28.2,14.81017997750283,21.884983127109127,Low,1.0
2025-08-23,18.0,19.80000000000003,75.0,27.0,28.122050656398137,29.656229110272353,Low,1.0
2025-08-24,0.0,19.80000000000003,80.0,25.9,29.196257005604483,26.97487990392314,Low,1.0
2025-08-25,0.0,19.80000000000003,84.0,26.3,35.90459033893782,34.01654657058981,Medium,1.0
2025-08-26,24.5,44.300000000000026,75.0,28.0,41.63267471119752,43.56894372640971,Medium,1.0
2025-08-27,0.0,42.50000000000003,74.0,29.1,37.80138396431431,39.60382591787716,Medium,1.0
2025-08-28,0.0,42.50000000000003,79.0,27.4,39.408526821457166,37.46096877502002,Medium,1.0
2025-08-29,0.0,42.50000000000003,77.0,27.7,36.596026821457166,35.58596877502002,Medium,1.0
2025-08-30,12.5,37.00000000000003,81.0,26.9,42.56787652344097,41.39195801085312,Medium,1.0
2025-08-31,0.0,37.00000000000003,71.0,28.6,33.29803525359971,35.066561185456315,Medium,1.0
2025-09-01,13.6,50.60000000000003,88.0,25.9,55.02279279279279,50.758288288288284,Medium,1.0
2025-09-02,35.8,61.90000000000003,90.0,24.9,61.50857142857143,56.53666666666666,Medium,1.0
2025-09-03,0.0,61.90000000000003,81.0,27.8,51.01190476190477,48.33333333333334,Medium,1.0
2025-09-04,22.8,84.70000000000003,83.0,26.5,61.8778120978121,55.388468468468474,Medium,1.0
2025-09-05,1.5,86.20000000000003,82.0,26.2,56.86476494212142,48.160335459485,Medium,1.0
2025-09-06,0.0,73.70000000000003,74.0,27.8,45.701415701415705,41.88384813384814,Medium,1.0
2025-09-07,16.4,90.10000000000002,86.0,26.1,65.93176470588236,58.53490196078432,Medium,1.0
2025-09-08,0.0,76.50000000000003,77.0,28.4,49.73723723723723,47.17717717717717,Medium,1.0
2025-09-09,,40.70000000000002,84.0,26.2,49.09772262254248,46.71360617906089,Medium,0.85
2025-09-10,0.0,40.70000000000003,78.0,28.2,39.31295036028824,40.08156525220176,Medium,1.0
2025-09-11,84.0,101.90000000000003,88.0,25.4,72.13533664068036,66.36606898180959,High,1.0
2025-09-12,18.6,119.00000000000004,80.0,25.6,58.140258681785966,49.961347743916846,Medium,1.0
2025-09-13,1.6,120.60000000000004,88.0,26.2,66.18642097802976,56.892494684620836,Medium,1.0
2025-09-14,0.6,104.80000000000004,77.0,28.5,54.26994330262226,50.72262697850225,Medium,1.0
2025-09-15,2.2,107.00000000000004,81.0,27.0,58.51209701551303,51.21802346641468,Medium,1.0
2025-09-16,18.5,125.50000000000004,82.0,26.6,62.913591621387525,55.64062524608238,Medium,1.0
2025-09-17,2.7,128.20000000000002,85.0,26.3,64.40860855185447,55.28335931963147,Medium,1.0
2025-09-18,,44.20000000000002,80.0,28.3,49.55884460654943,53.0472090090373,Medium,0.85
2025-09-19,0.0,25.600000000000023,77.0,27.4,28.893114491593277,28.975180144115292,Low,1.0
2025-09-20,0.0,24.000000000000025,87.0,27.1,43.04426874833201,42.48515479049908,Medium,1.0
2025-09-21,2.1,25.50000000000003,81.0,27.5,37.50558246597279,38.33215772618095,Medium,1.0
2025-09-22,0.0,23.300000000000026,82.0,27.6,37.59737790232187,38.58066453162532,Medium,1.0
2025-09-23,0.0,4.800000000000026,78.0,28.1,20.34202755905514,26.39566929133861,Low,1.0
2025-09-24,0.0,2.100000000000025,76.0,27.3,13.340051243594573,17.566210473690813,Low,1.0
2025-09-25,3.8,5.900000000000025,84.0,26.8,28.99900262467193,31.698635170603687,Low,1.0
2025-09-26,1.4,7.300000000000025,78.0,28.1,22.870531496063013,28.613622047244117,Low,1.0
2025-09-27,,7.300000000000025,91.0,25.9,37.08114610673667,39.58661417322835,Medium,0.85
2025-09-28,3.0,8.200000000000024,86.0,26.1,32.323359580052504,33.15301837270342,Medium,1.0
2025-09-29,15.4,23.600000000000023,88.0,25.5,44.39580731251668,43.07806511876167,Medium,1.0
2025-09-30,0.0,23.600000000000023,76.0,28.6,30.612315249024626,33.990128610825174,Medium,1.0
2025-10-01,0.0,23.600000000000023,83.0,26.7,36.648029534738896,35.025842896539444,Medium,1.0
2025-10-02,5.5,25.300000000000026,82.0,27.4,39.83968508139846,40.99111289031225,Medium,1.0
2025-10-03,,23.900000000000027,78.0,26.1,30.282485247457224,29.067214555958493,Low,0.85
2025-10-04,10.1,34.00000000000003,78.0,27.2,36.25524908815942,36.11295213948937,Medium,1.0
2025-10-05,0.0,31.000000000000025,92.0,25.2,46.22151054176675,42.07172404590338,Medium,1.0
2025-10-06,15.8,31.400000000000027,82.0,26.9,42.26608308869318,41.982702606529664,Medium,1.0
2025-10-07,0.8,32.200000000000024,80.0,26.6,35.258005960323814,32.485215283337794,Low,1.0
2025-10-08,17.5,49.70000000000002,78.0,27.1,43.04488416988417,41.293918918918926,Medium,1.0
2025-10-09,0.0,44.20000000000002,83.0,26.9,45.45018236811672,41.90957210212614,Medium,1.0
2025-10-10,0.0,44.20000000000002,85.0,27.1,49.00573792367227,46.02068321323727,Medium,1.0
2025-10-11,0.0,34.10000000000002,69.0,29.4,32.176789050287844,35.40470471615387,Medium,1.0
2025-10-12,7.8,41.90000000000002,93.0,25.0,53.41666800106752,48.977834267413925,Medium,1.0
2025-10-13,13.9,40.00000000000003,81.0,27.0,44.23328173650031,43.06818610443911,Medium,1.0
2025-10-14,0.0,39.20000000000002,84.0,27.1,45.50413664264745,43.1195623165199,Medium,1.0
2025-10-15,1.2,22.900000000000023,83.0,27.1,37.958916466506544,37.77190819322125,Medium,1.0
2025-10-16,0.4,23.300000000000026,86.0,26.8,41.4657112356552,40.23733119829197,Medium,1.0
2025-10-17,55.6,78.90000000000003,82.0,27.5,64.26816023166025,62.62316216216218,Medium,1.0
2025-10-18,0.0,78.90000000000003,74.0,28.3,48.76340626340627,45.8327970827971,Medium,1.0
2025-10-19,18.9,90.00000000000003,84.0,27.0,64.98141428458933,59.47521222143477,Medium,1.0
2025-10-20,0.2,76.30000000000003,86.0,26.9,60.586220506220506,53.91879879879879,Medium,1.0
2025-10-21,0.9,77.20000000000002,83.0,27.3,57.76690690690692,52.26372372372372,Medium,1.0
2025-10-22,0.0,76.00000000000001,81.0,27.6,54.92358429858431,50.25900900900902,Medium,1.0
2025-10-23,0.0,75.60000000000002,73.0,28.2,47.02702702702703,44.27606177606178,Medium,1.0
2025-10-24,0.0,20.00000000000003,77.0,27.8,27.90132105684548,29.905924739791843,Low,1.0
2025-10-25,0.2,20.200000000000028,71.0,28.6,26.652654949356315,30.478794972485936,Low,1.0
2025-10-26,0.0,1.3000000000000285,66.0,29.0,11.241876015498082,19.54590051243596,Low,1.0
2025-10-27,0.0,1.1000000000000285,71.0,29.5,14.457411573553326,23.503124609423836,Low,1.0
2025-10-28,0.0,0.2000000000000284,64.0,29.9,10.554305711786046,20.368172728408958,Low,1.0
2025-10-29,0.0,0.2000000000000284,69.0,27.8,9.621766029246372,15.824521934758181,Low,1.0
2025-10-30,0.0,0.2000000000000284,63.0,29.5,9.463035870516208,18.72134733158357,Low,1.0
2025-10-31,0.0,0.2000000000000284,67.0,29.2,11.189226346706684,20.030871141107376,Low,1.0
2025-11-01,0.0,0.0,69.0,30.0,13.214285714285715,23.214285714285715,Low,1.0
2025-11-02,30.5,30.50000000000003,82.0,28.3,47.54357263588648,52.201056400676094,Medium,1.0
2025-11-03,8.6,39.10000000000003,76.0,27.7,37.179223664646,37.817492279537916,Medium,1.0
2025-11-04,11.7,50.800000000000026,78.0,28.1,45.646309523809535,46.42333333333334,Medium,1.0
2025-11-05,0.0,50.800000000000026,73.0,28.6,39.6031746031746,39.80158730158731,Medium,1.0
2025-11-06,0.0,50.800000000000026,71.0,28.9,38.948412698412696,39.56349206349206,Medium,1.0
2025-11-07,0.0,50.800000000000026,68.0,28.1,36.05654761904762,35.38690476190477,Medium,1.0
2025-11-08,0.0,50.800000000000026,69.0,27.9,35.967261904761905,34.672619047619044,Medium,1.0
2025-11-09,0.0,20.300000000000026,68.0,28.3,24.588877451167285,27.946341199944086,Low,1.0
2025-11-10,,11.700000000000026,70.0,28.7,23.50782541071256,31.279656219443165,Low,0.85
2025-11-11,0.0,0.0,68.0,28.8,11.011904761904765,19.3452380952381,Low,1.0
2025-11-12,1.4,1.4000000000000283,71.0,28.2,13.448076490438716,20.897367829021388,Low,1.0
2025-11-13,0.0,1.4000000000000283,76.0,27.7,14.004147919010148,19.61093925759282,Low,1.0
2025-11-14,7.2,8.600000000000028,79.0,27.3,25.037209098862657,28.87460192475943,Low,1.0
2025-11-15,0.6,9.20000000000003,82.0,26.7,27.03965004374454,28.0419772528434,Low,1.0
2025-11-16,9.7,18.900000000000027,92.0,25.7,44.42096877502002,43.45434480918068,Medium,1.0
2025-11-17,0.0,18.900000000000027,89.0,25.8,40.00263544168669,37.80601147584735,Medium,1.0
2025-11-18,3.0,21.900000000000027,75.0,28.2,30.04050097220634,33.666922109115866,Medium,1.0
2025-11-19,0.5,21.00000000000003,76.0,27.8,27.96592702733616,29.950434633421036,Low,1.0
2025-11-20,4.6,25.60000000000003,77.0,27.9,32.29561449159328,34.86018014411529,Medium,1.0
2025-11-21,36.8,55.20000000000002,82.0,27.6,55.41117760617762,55.59432432432434,Medium,1.0
2025-11-22,1.4,56.00000000000002,80.0,27.4,46.548577863577854,43.4695045045045,Medium,1.0
2025-11-23,0.8,47.10000000000003,74.0,28.6,39.2684126984127,39.98396825396826,Medium,1.0
2025-11-24,0.0,47.10000000000003,78.0,28.0,41.25,40.62500000000001,Medium,1.0
2025-11-25,1.5,45.60000000000003,81.0,27.1,44.16618628235922,41.31299706431813,Medium,1.0
2025-11-26,0.5,45.60000000000003,82.0,26.7,44.15507517124811,39.990774842095895,Medium,1.0
2025-11-27,3.3,44.300000000000026,86.0,25.8,49.61576994929276,45.0287056311716,Medium,1.0
2025-11-28,,7.500000000000028,82.0,25.8,27.024642752989227,28.784931295352802,Low,0.85
2025-11-29,1.0,7.100000000000028,75.0,27.5,17.73162260967381,21.566957255343098,Low,1.0
2025-11-30,0.3,6.600000000000028,79.0,27.1,20.733517060367475,23.40112860892391,Low,1.0
2025-12-01,0.0,6.600000000000028,77.0,28.9,21.169072615923024,28.082239720035005,Low,1.0
2025-12-02,14.8,19.900000000000027,86.0,26.4,42.33462236455832,42.17123565519082,Medium,1.0
2025-12-03,24.7,44.10000000000003,84.0,26.6,50.546817009162886,48.419883017525144,Medium,1.0
2025-12-04,23.9,64.70000000000003,93.0,24.9,63.094472329472325,57.25729729729729,Medium,1.0
2025-12-05,,64.70000000000003,85.0,26.5,60.18089518089518,55.83995760466348,Medium,0.85
2025-12-06,40.4,104.10000000000002,88.0,25.0,69.6119347980156,62.31035435861091,Medium,1.0
2025-12-07,0.2,104.00000000000004,91.0,24.9,65.4376954878337,55.074553508150245,Medium,1.0
2025-12-08,15.3,119.30000000000004,97.0,24.1,72.71797661233168,63.06375029529884,Medium,1.0
2025-12-09,26.2,130.70000000000002,87.0,25.8,69.80459130640207,61.98838058114812,Medium,1.0
2025-12-10,49.6,155.60000000000002,91.0,25.4,75.78184620836286,68.36112567918734,High,1.0
2025-12-11,0.1,131.80000000000004,88.0,26.1,66.16455705173637,56.28885660288211,Medium,1.0
2025-12-12,2.3,134.10000000000002,85.0,26.4,64.68039451925348,55.45394283014411,Medium,1.0
2025-12-13,105.8,199.50000000000003,84.0,26.6,76.48401448932988,70.99992125364203,High,1.0
2025-12-14,24.4,223.70000000000005,91.0,25.3,77.20048310890621,67.22983817623435,High,1.0
2025-12-15,36.8,245.2,91.0,24.8,79.29360146468225,69.14535435861092,High,1.0
2025-12-16,18.1,237.1,98.0,23.5,80.17355067328135,68.11881880463028,High,1.0
2025-12-17,56.8,244.3,88.0,25.7,79.70744767304512,71.12114670446492,High,1.0
2025-12-18,3.6,247.8,87.0,26.2,73.87382352941177,62.726176470588236,Medium,1.0
2025-12-19,0.4,245.90000000000003,84.0,26.8,69.93994330262225,59.269293645168915,Medium,1.0
2025-12-20,2.2,142.3,80.0,27.7,60.77051795416962,54.89961256791873,Medium,1.0
2025-12-21,15.5,133.4,87.0,26.7,69.88294157020238,62.54778132136389,Medium,1.0
2025-12-22,20.0,116.60000000000004,88.0,26.0,69.14351523742027,61.43379399952752,Medium,1.0
2025-12-23,2.5,101.00000000000004,83.0,27.2,61.83329396015434,55.261083549885825,Medium,1.0
2025-12-24,0.0,44.20000000000003,82.0,27.4,45.33907125700561,43.18734987990392,Medium,1.0
2025-12-25,0.4,41.00000000000003,81.0,28.0,44.59304643714973,44.78063250600481,Medium,1.0
2025-12-26,8.8,49.40000000000003,85.0,25.9,51.2466924066924,46.77801801801802,Medium,1.0
2025-12-27,,47.20000000000002,87.0,26.5,56.285750035750034,53.70296767355591,Medium,0.85
2025-12-28,1.2,32.90000000000003,92.0,25.8,47.96211902855618,44.324149986655996,Medium,1.0
2025-12-29,16.4,29.30000000000003,88.0,26.1,47.31096610621831,45.87534294101949,Medium,1.0
2025-12-30,0.0,26.80000000000003,88.0,26.1,42.790165465705904,39.894782492660795,Medium,1.0
2025-12-31,7.6,34.40000000000003,80.0,27.1,39.5542660795303,38.91948625567122,Medium,1.0
2026-01-01,19.2,53.20000000000003,82.0,26.8,50.68934362934364,47.880540540540544,Medium,1.0
2026-01-02,5.5,49.90000000000003,94.0,24.6,56.38423423423424,50.56396396396397,Medium,1.0
2026-01-03,88.4,138.30000000000004,84.0,25.5,70.29444554689346,64.05157854949209,Medium,1.0
2026-01-04,0.0,137.10000000000005,80.0,26.7,56.7014627135995,47.60074612174187,Medium,1.0
2026-01-05,0.0,120.70000000000005,78.0,26.8,52.26066028821168,43.72829553508151,Medium,1.0
2026-01-06,0.0,120.70000000000005,81.0,27.2,58.99677139932278,51.575517757303736,Medium,1.0
2026-01-07,0.0,113.10000000000004,90.0,25.7,65.9368060477203,56.03909756673754,Medium,1.0
2026-01-08,11.5,105.40000000000003,88.0,25.9,67.26537916371367,59.10409874793291,Medium,1.0
2026-01-09,0.0,99.90000000000003,79.0,26.3,51.90721710370895,42.74338530592961,Medium,1.0
2026-01-10,42.7,54.20000000000003,86.0,26.1,58.22109395109396,55.337432432432436,Medium,1.0
2026-01-11,0.2,54.400000000000034,82.0,26.4,46.345444015444016,40.597477477477476,Medium,1.0
2026-01-12,3.0,57.400000000000034,83.0,26.5,50.01402831402831,44.619819819819824,Medium,1.0
2026-01-13,25.9,83.30000000000003,81.0,26.4,58.65402831402832,52.37148648648648,Medium,1.0
2026-01-14,0.0,83.30000000000003,76.0,27.2,48.05609180609181,41.50632775632776,Medium,1.0
2026-01-15,13.0,84.80000000000003,80.0,26.8,56.65498712998713,50.38265765765767,Medium,1.0
2026-01-16,40.4,125.20000000000005,84.0,26.2,67.60809591306402,60.93266713914481,Medium,1.0
2026-01-17,0.9,83.40000000000003,83.0,27.4,60.03953667953669,54.215675675675676,Medium,1.0
2026-01-18,3.0,86.20000000000003,79.0,27.6,55.58976494212143,50.56033545948501,Medium,1.0
2026-01-19,2.1,85.30000000000003,80.0,26.9,54.86697340197341,47.71082582582582,Medium,1.0
2026-01-20,0.0,59.400000000000034,75.0,26.9,38.997211497211495,33.92106392106391,Medium,1.0
2026-01-21,0.0,59.400000000000034,77.0,26.3,38.79086229086229,32.43693693693694,Low,1.0
2026-01-22,0.0,46.400000000000034,74.0,26.6,33.390410741291454,28.752255772872278,Low,1.0
2026-01-23,0.0,6.000000000000028,75.0,26.2,13.40298087739034,14.235658042744667,Low,1.0
