Date,RR,Rain7,RH_avg,Tavg,FRI_v2,FRI_v3,Risk_Class_v3,Confidence_v3
2026-01-14,0.0,83.30000000000003,76.0,27.2,48.05609180609181,35.23836336336337,Medium,1.0
2026-01-15,13.0,84.80000000000003,80.0,26.8,56.65498712998713,45.50249356499357,Medium,1.0
2026-01-16,40.4,125.20000000000005,84.0,26.2,67.60809591306402,56.884047956532015,Medium,1.0
2026-01-17,0.9,83.40000000000003,83.0,27.4,60.03953667953669,46.73976833976835,Medium,1.0
2026-01-18,3.0,86.20000000000003,79.0,27.6,55.58976494212143,45.19488247106073,Medium,1.0
2026-01-19,2.1,85.30000000000003,80.0,26.9,54.86697340197341,40.71070892320892,Medium,1.0
2026-01-20,0.0,59.400000000000034,75.0,26.9,38.997211497211495,28.863685113685104,Low,1.0
2026-01-21,0.0,59.400000000000034,77.0,26.3,38.79086229086229,26.562097812097814,Low,1.0
2026-01-22,0.0,46.400000000000034,74.0,26.6,33.390410741291454,24.215046640487007,Low,1.0
2026-01-23,0.0,6.000000000000028,75.0,26.2,13.40298087739034,13.344347581552313,Low,1.0
2026-01-24,0.0,5.100000000000028,71.0,26.9,11.912573428321473,14.607080364954381,Low,1.0
2026-01-25,0.0,2.1000000000000285,78.0,26.1,13.1952099737533,14.055938320209986,Low,1.0
2026-01-26,0.0,0.0,77.0,26.3,9.833333333333334,12.083333333333336,Low,1.0
2026-01-27,0.0,0.0,75.0,26.8,9.761904761904766,13.690476190476197,Low,1.0
2026-01-28,0.0,0.0,75.0,26.9,10.039682539682538,14.38492063492063,Low,1.0
2026-01-29,3.2,3.2000000000000286,90.0,25.7,30.633018372703432,29.876509186351708,Low,1.0
2026-01-30,3.0,6.200000000000029,83.0,26.7,27.137445319335093,28.079833770778656,Low,1.0
2026-01-31,0.0,6.200000000000029,81.0,26.8,23.21522309711288,23.274278215223113,Low,1.0
2026-02-01,59.5,65.70000000000003,83.0,26.2,58.61455598455599,54.567277992277994,Medium,1.0
2026-02-02,,65.70000000000003,79.0,26.5,49.70506220506221,41.489703989704,Medium,0.75
2026-02-03,,65.70000000000003,74.0,26.5,43.752681252681256,35.53732303732304,Medium,0.75
2026-02-04,,65.70000000000003,73.0,27.6,46.62966537966539,45.35875160875164,Medium,0.75
2026-02-05,0.0,62.50000000000003,76.0,27.3,41.6414628914629,32.58660446160448,Low,1.0
2026-02-06,2.7,62.20000000000003,83.0,26.7,51.99398541398542,40.26810381810382,Medium,1.0
2026-02-07,0.0,62.20000000000003,82.0,25.6,48.108429858429865,33.054214929214936,Medium,1.0
2026-02-08,0.4,3.1000000000000285,86.0,25.7,26.93427821522312,24.953805774278223,Low,1.0
2026-02-09,,3.1000000000000285,79.0,26.3,17.80475357247013,21.9050743657043,Low,0.75
2026-02-10,,3.1000000000000285,77.0,27.4,16.601049868766424,26.627296587926523,Low,0.75
2026-02-11,0.0,3.1000000000000285,78.0,27.5,17.128444881889788,22.314222440944903,Low,1.0
2026-02-12,6.5,9.600000000000028,75.0,28.0,23.06262654668168,31.824170416197987,Low,1.0
2026-02-13,,6.900000000000028,81.0,27.4,28.25896762904638,36.95538057742783,Medium,0.75
2026-02-14,2.2,9.100000000000028,83.0,25.5,27.712020997375333,24.949343832021,Low,1.0
2026-02-15,11.0,19.700000000000028,92.0,25.2,44.49789164665066,39.43227915665866,Medium,1.0
2026-02-16,0.6,20.30000000000003,93.0,25.0,42.63641713370696,33.25654190018681,Medium,1.0
2026-02-17,14.6,34.90000000000003,87.0,25.7,48.35442620763277,42.11221310381639,Medium,1.0
2026-02-18,,34.90000000000003,86.0,26.5,50.12899208255493,46.74406191619963,Medium,0.75
2026-02-19,6.5,34.90000000000003,83.0,24.3,40.98275954096611,32.22471310381639,Low,1.0
2026-02-20,0.6,35.50000000000003,81.0,26.5,38.09628502802242,29.52814251401121,Low,1.0
2026-02-21,,33.300000000000026,76.0,27.3,34.62454266764382,36.462556288417,Medium,0.75
2026-02-22,,22.30000000000003,84.0,26.4,41.09858256975951,39.77026065296681,Medium,0.75
2026-02-23,13.2,34.90000000000003,81.0,27.0,42.09831509652167,40.01360199270528,Medium,1.0
2026-02-24,,20.30000000000003,81.0,27.5,38.42657459300774,43.88927808913799,Medium,0.75
2026-02-25,0.0,20.300000000000026,77.0,28.7,29.965861578151408,33.87181967796459,Medium,1.0
2026-02-26,54.6,68.40000000000003,79.0,27.0,54.17617074217074,52.98386314886316,Medium,1.0
2026-02-27,0.2,68.00000000000003,72.0,28.1,43.81351029601031,38.048898005148025,Medium,1.0
2026-02-28,0.0,68.00000000000003,70.0,28.5,43.39124839124839,38.778957528957534,Medium,1.0
2026-03-01,0.0,68.00000000000003,70.0,29.3,44.5023595023595,41.556735306735305,Medium,1.0
2026-03-02,0.0,54.80000000000003,80.0,27.2,45.04692192192192,35.78734984984985,Medium,1.0
2026-03-03,0.0,54.80000000000003,83.0,26.9,49.08858858858859,37.76651651651651,Medium,1.0
2026-03-04,2.4,57.20000000000003,82.0,27.3,50.43190047190048,42.08039468039469,Medium,1.0
2026-03-05,0.0,2.6000000000000285,75.0,28.1,15.663315523059644,24.34951490438698,Low,1.0
2026-03-06,1.3,3.7000000000000286,76.0,27.6,16.022671541057395,22.622764341957286,Low,1.0
2026-03-07,0.8,4.500000000000028,74.0,28.1,16.943664229471338,25.4511178290214,Low,1.0
2026-03-08,0.0,4.500000000000028,74.0,27.8,15.686164229471338,22.307367829021395,Low,1.0
2026-03-09,0.0,4.500000000000028,75.0,28.2,17.47187851518562,25.878796400449957,Low,1.0
2026-03-10,0.0,4.500000000000028,72.0,28.1,15.552235658042768,23.75826068616426,Low,1.0
2026-03-11,0.0,2.1000000000000285,70.0,27.6,11.028543307086643,18.014271653543336,Low,1.0
2026-03-12,0.0,2.1000000000000285,70.0,28.1,12.59104330708664,21.920521653543336,Low,1.0
2026-03-13,0.0,0.8000000000000285,77.0,28.1,15.317421259842549,24.533710629921288,Low,1.0
2026-03-14,,0.0,89.0,25.9,29.30555555555556,33.74999999999999,Medium,0.75
2026-03-15,13.7,13.700000000000028,87.0,26.3,39.40573490813649,38.39786745406824,Medium,1.0
2026-03-16,11.4,25.10000000000003,78.0,27.3,33.14350991904635,34.847866070634296,Medium,1.0
2026-03-17,0.0,25.10000000000003,87.0,26.5,41.81795436349079,33.61731051507873,Medium,1.0
2026-03-18,1.5,26.60000000000003,81.0,28.0,39.26843474779824,39.58421737389913,Medium,1.0
2026-03-19,7.6,34.20000000000003,81.0,27.8,43.43253536162264,43.90960101414466,Medium,1.0
2026-03-20,7.0,41.20000000000003,86.0,26.4,49.82144382172405,41.77738857752869,Medium,1.0
2026-03-21,11.6,52.800000000000026,91.0,25.6,57.08897683397683,46.346155083655084,Medium,1.0
2026-03-22,28.4,67.50000000000003,76.0,27.9,49.93049227799228,50.091674710424705,Medium,1.0
2026-03-23,0.0,56.10000000000002,76.0,28.2,42.36003861003861,38.50144787644788,Medium,1.0
2026-03-24,0.0,56.10000000000002,77.0,28.3,43.03464178464179,39.295098670098675,Medium,1.0
2026-03-25,0.0,54.60000000000002,77.0,28.2,42.41312741312741,38.706563706563706,Medium,1.0
2026-03-26,10.0,57.00000000000003,78.0,28.2,47.72699485199485,47.32183075933076,Medium,1.0
2026-03-27,0.0,50.00000000000003,81.0,28.1,48.12057593307594,43.43528796653798,Medium,1.0
2026-03-28,2.5,40.90000000000003,84.0,27.5,48.33051441152922,43.29025720576462,Medium,1.0
2026-03-29,50.2,62.70000000000003,84.0,26.9,60.13841613041613,57.807430287430286,Medium,1.0
2026-03-30,1.3,64.00000000000003,86.0,26.1,55.624247104247104,40.68545688545689,Medium,1.0
2026-03-31,15.8,79.80000000000004,83.0,27.3,61.68345774345775,53.166173316173335,Medium,1.0
2026-04-01,0.0,79.80000000000004,93.0,25.6,64.14623552123552,44.53145109395109,Medium,1.0
2026-04-02,2.0,71.80000000000004,83.0,28.5,59.66389961389962,53.265283140283145,Medium,1.0
2026-04-03,6.7,78.50000000000003,78.0,28.8,55.03796010296011,51.76398005148005,Medium,1.0
2026-04-04,6.4,82.40000000000003,83.0,27.1,60.71111969111969,49.06222651222652,Medium,1.0
2026-04-05,0.0,32.20000000000003,77.0,27.6,32.16022818254605,29.83011409127304,Low,1.0
2026-04-06,42.8,73.70000000000003,81.0,27.8,61.08855855855857,60.60427927927929,Medium,1.0
2026-04-07,,57.900000000000034,78.0,28.0,49.6943371943372,52.31660231660233,Medium,0.75
2026-04-08,0.5,58.400000000000034,75.0,28.4,43.04212784212784,39.619476619476615,Medium,1.0
2026-04-09,15.7,72.10000000000004,87.0,26.2,61.84542471042472,49.98437902187902,Medium,1.0
2026-04-10,0.0,65.40000000000003,75.0,28.5,45.23326898326899,40.592824967824974,Medium,1.0
2026-04-11,52.0,111.00000000000004,81.0,27.3,65.78166942278921,61.49527915583905,Medium,1.0
2026-04-12,0.0,111.00000000000004,81.0,28.6,62.03500275612253,52.12861248917238,Medium,1.0
2026-04-13,0.0,68.20000000000005,86.0,26.7,57.34448734448736,42.28335478335478,Medium,1.0
2026-04-14,,68.20000000000005,86.0,27.2,65.2593069259736,61.00743600743602,Medium,0.75
2026-04-15,21.4,89.10000000000004,88.0,26.2,67.82603827072998,54.60968580203166,Medium,1.0
2026-04-16,,73.40000000000003,85.0,27.7,67.11059273559273,65.43302230802232,Medium,0.75
2026-04-17,0.1,73.50000000000003,80.0,27.8,52.9092084942085,43.409604247104255,Medium,1.0
2026-04-18,0.0,21.50000000000004,79.0,27.7,31.939301441152928,31.594650720576468,Low,1.0
2026-04-19,42.6,64.10000000000004,85.0,27.2,62.17419991419992,59.49598884598885,Medium,1.0
2026-04-20,7.1,71.20000000000003,96.0,25.1,65.1175160875161,49.36875804375805,Medium,1.0
2026-04-21,24.3,95.50000000000004,89.0,26.0,68.95235412237184,55.627843727852586,Medium,1.0
2026-04-22,15.3,89.40000000000003,84.0,27.3,65.29931175683124,55.34076698952675,Medium,1.0
2026-04-23,0.0,89.40000000000003,81.0,28.3,60.34264509016457,50.44910032286007,Medium,1.0
2026-04-24,0.0,89.30000000000004,79.0,29.0,57.55896133553824,49.751702889991336,Medium,1.0
2026-04-25,0.0,89.30000000000004,89.0,27.0,65.96173911331601,48.88364733443579,Medium,1.0
2026-04-26,42.5,89.20000000000005,86.0,27.1,70.60861091424522,63.63763879045595,Medium,1.0
2026-04-27,3.4,85.50000000000004,83.0,27.2,61.1596567996568,48.18871728871729,Medium,1.0
2026-04-28,0.8,62.00000000000004,77.0,28.7,45.80852423852424,42.43315100815101,Medium,1.0
2026-04-29,0.0,46.700000000000045,88.0,26.5,51.08987189751802,38.46160261542568,Medium,1.0
2026-04-30,3.0,49.700000000000045,82.0,28.0,50.411550836550845,46.85577541827543,Medium,1.0
2026-05-01,69.0,118.70000000000005,92.0,26.0,75.52754075124025,66.2004370422868,High,1.0
2026-05-02,5.0,123.70000000000005,80.0,28.1,62.04200626033546,53.77100313016775,Medium,1.0
2026-05-03,0.2,81.40000000000005,83.0,27.3,58.83825825825826,45.02357357357359,Medium,1.0
2026-05-04,,78.00000000000004,87.0,26.7,67.91404499737834,59.174352924352924,Medium,0.75
2026-05-05,62.0,139.20000000000005,83.0,27.4,71.12493267186393,66.52246633593197,High,1.0
2026-05-06,3.5,142.70000000000005,91.0,26.0,69.95997519489724,50.488320930781946,Medium,1.0
2026-05-07,13.2,152.90000000000003,86.0,27.5,72.35988483345145,60.491609083392405,Medium,1.0
2026-05-08,0.6,84.50000000000004,91.0,26.7,65.9540175890176,48.10978657228657,Medium,1.0
2026-05-09,72.5,152.00000000000006,81.0,27.8,70.55089770848099,68.5754488542405,High,1.0
2026-05-10,,151.80000000000007,82.0,28.4,72.96318170284624,71.85198309578182,High,0.75
2026-05-11,23.0,174.80000000000007,88.0,26.9,74.40857154106624,60.943174659422,Medium,1.0
2026-05-12,34.7,147.50000000000006,82.0,28.6,71.16068430585085,68.13145326403655,High,1.0
2026-05-13,2.8,146.80000000000004,84.0,26.8,65.04712024568865,47.930226789510996,Medium,1.0
2026-05-14,0.0,133.60000000000005,82.0,28.0,63.68919796834397,51.09459898417199,Medium,1.0
2026-05-15,42.5,175.50000000000003,93.0,25.8,77.83046893456178,64.20690113394755,Medium,1.0
2026-05-16,2.2,105.20000000000005,85.0,26.9,64.12801165446099,48.04622804945271,Medium,1.0
2026-05-17,0.0,105.20000000000005,87.0,28.1,68.94940054334988,56.55803360500828,Medium,1.0
2026-05-18,,82.20000000000005,81.0,28.9,66.40628723962058,69.10303160303161,High,0.75
2026-05-19,0.0,47.50000000000004,76.0,29.7,41.676319176319176,42.326254826254825,Medium,1.0
2026-05-20,0.0,44.700000000000045,,,40.06538564184682,24.039231385108096,Low,0.5
2026-05-21,0.8,45.50000000000004,,,41.13247931678677,25.95948759007206,Low,0.5
2026-05-22,0.0,3.000000000000042,75.2,29.2,17.786807899012658,28.849753155855534,Low,1.0
2026-05-23,0.0,0.8000000000000427,68.0,29.9,13.169603799525088,27.199881264841906,Low,1.0
2026-05-24,3.6,4.400000000000043,78.5,27.7,21.15456692913389,28.76978346456695,Low,1.0
2026-05-25,2.0,6.400000000000043,69.5,29.2,18.210401824771928,29.64369297587803,Low,1.0
2026-05-26,0.0,6.400000000000043,70.8,29.3,18.24571928508939,28.571272340957393,Low,1.0
2026-05-27,0.0,6.400000000000043,70.5,29.2,17.946116110486216,28.090121547306598,Low,1.0
2026-05-28,0.0,5.600000000000042,78.0,28.9,22.256671041119883,31.197779965004383,Low,1.0
2026-05-29,0.0,5.600000000000042,71.2,29.8,18.524528183977036,30.170994250718678,Low,1.0
2026-05-30,27.6,33.200000000000045,82.8,28.0,48.770548438751,53.555274219375505,Medium,1.0
2026-05-31,0.0,29.600000000000044,76.2,29.3,34.09360186561949,37.45949934550816,Medium,1.0
2026-06-01,26.5,54.10000000000005,79.2,27.7,49.46475225225227,49.78237612612614,Medium,1.0
2026-06-02,19.6,73.70000000000005,,,62.50870870870872,53.2918918918919,Medium,0.5
2026-06-03,,73.70000000000005,78.8,29.1,59.09284284284285,63.62237237237239,Medium,0.75
2026-06-04,16.4,90.10000000000004,78.8,29.0,60.7512091503268,58.262826797385614,Medium,1.0
2026-06-05,0.0,90.10000000000004,78.5,29.6,57.50204248366013,51.07741013071896,Medium,1.0
2026-06-06,0.0,62.50000000000004,76.0,29.6,46.36368511368512,44.39216001716002,Medium,1.0
2026-06-07,0.0,62.50000000000004,86.8,27.6,58.57995495495496,48.206644144144164,Medium,1.0
2026-06-08,4.3,40.30000000000004,80.8,28.7,46.81726670225069,48.11252224001422,Medium,1.0
2026-06-09,0.2,20.90000000000004,72.2,28.6,27.575736271556945,31.70183638974673,Low,1.0
2026-06-10,71.2,92.10000000000004,79.5,27.6,63.52371757618711,62.770358788093574,Medium,1.0
2026-06-11,0.0,75.70000000000003,81.8,27.6,56.027059202059206,44.663529601029616,Medium,1.0
2026-06-12,13.2,88.90000000000005,81.5,27.6,62.14255965036618,53.75794649184977,Medium,1.0
2026-06-13,0.0,88.90000000000003,81.5,28.5,61.34089298369951,51.753779825183095,Medium,1.0
2026-06-14,0.0,88.90000000000003,82.2,27.8,60.72422631703285,48.46211315851644,Medium,1.0
2026-06-15,1.4,86.00000000000003,76.8,28.0,52.33081013128143,43.49969077992643,Medium,1.0
2026-06-16,,85.80000000000004,77.5,27.6,57.23804161304164,53.092824967825,Medium,0.75
2026-06-17,0.0,14.600000000000042,82.2,26.9,31.90717410323711,28.77580927384078,Low,1.0
2026-06-18,35.6,50.200000000000045,82.0,26.7,51.11298155298155,48.28760188760189,Medium,1.0
2026-06-19,0.0,37.00000000000004,77.8,28.5,37.87343207899654,37.7700493728316,Medium,1.0
2026-06-20,64.5,101.50000000000004,83.5,26.5,67.24837939995275,60.03418969997638,Medium,1.0
2026-06-21,10.5,112.00000000000004,,,69.61973383731002,52.70517363571935,Medium,0.5
2026-06-22,19.6,130.20000000000005,82.5,27.0,65.19895031104812,54.02058626663517,Medium,1.0
2026-06-23,,130.20000000000005,78.0,28.2,63.32043861721395,62.158929836995036,Medium,0.75
2026-06-24,0.0,130.20000000000005,93.0,25.6,68.73839475549255,46.82753071107961,Medium,1.0
2026-06-25,33.0,127.60000000000004,83.2,27.1,67.7265060240964,58.89658634538155,Medium,1.0
2026-06-26,0.0,127.60000000000004,81.0,27.9,61.52233935742972,48.88616967871485,Medium,1.0
